@relation openjpa_Train_R2-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false}

@data
3,1,0,0,0,1,0,0,0,1,6,0,false
32,10,2,1,0,0,1,0,45,2,6,39,false
3,1,0,0,0,1,0,0,45,2,4,0,false
1,1,0,0,0,0,2,0,45,1,4,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
3,1,0,0,0,1,4,1,45,3,13,1,false
2,1,0,0,0,0,0,0,45,3,6,0,false
4,2,1,0,0,0,0,0,37,1,2,0,false
3,1,0,0,0,1,9,0,45,3,11,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,1,0,0,0,0,0,45,3,7,0,false
16,6,2,0,0,1,4,6,45,3,7,1,false
14,4,5,0,0,0,1,2,37,1,2,5,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,0,1,0,1,6,0,false
3,1,1,0,0,0,1,0,45,1,3,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,0,0,0,45,3,7,0,false
6,2,2,0,0,0,0,2,0,1,5,0,false
3,3,0,0,0,1,12,0,45,2,8,0,false
4,2,0,0,0,0,0,1,45,1,4,0,false
3,1,0,0,0,1,0,1,37,2,3,0,false
3,1,0,0,0,1,2,0,0,1,7,0,false
4,2,0,0,0,2,0,5,45,2,7,0,false
4,2,0,0,0,2,1,0,45,3,11,0,false
14,9,1,0,0,6,1,0,45,1,4,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
1,1,0,0,0,0,1,0,37,2,3,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
3,1,0,0,0,1,0,1,37,2,4,0,false
3,1,0,0,0,1,0,0,37,2,3,0,false
1,1,0,0,0,0,0,0,45,3,6,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
6,1,1,0,0,1,5,2,45,3,8,0,false
27,9,12,0,0,2,1,1,45,3,6,0,false
3,1,0,0,0,1,0,0,45,2,6,0,false
3,2,0,0,0,1,3,0,45,1,4,0,false
15,8,3,0,0,1,5,13,45,3,8,2,false
1,1,0,0,0,0,5,0,37,2,2,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,3,0,0,0,0,2,1,45,2,7,1,false
3,1,0,0,0,0,0,0,37,2,4,0,false
5,1,1,0,0,1,0,2,37,1,2,1,false
2,1,0,0,0,0,0,0,45,1,4,0,false
9,2,5,0,0,1,0,7,45,2,5,2,false
29,17,10,0,0,1,0,0,37,1,2,2,false
3,1,0,0,0,1,2,1,45,2,5,0,false
3,1,0,0,0,1,0,2,45,2,6,0,false
3,1,0,0,0,1,0,0,45,1,3,0,false
4,1,0,0,0,0,0,1,0,1,8,0,false
3,1,0,0,0,0,0,0,0,1,4,0,false
9,6,0,0,1,3,2,1,45,3,8,0,false
1,1,0,0,0,0,1,0,0,1,4,0,false
15,8,3,0,0,0,2,4,45,3,8,2,false
32,8,8,1,0,1,1,0,0,1,4,0,false
32,7,8,0,1,2,6,12,45,2,6,8,false
3,1,0,0,0,0,0,0,0,1,6,0,false
3,1,0,0,0,1,0,1,0,1,5,0,false
17,9,8,0,0,2,2,8,45,2,6,0,false
3,1,0,0,0,0,0,0,0,1,4,0,false
3,2,0,0,0,0,0,1,0,2,9,0,false
17,3,7,0,0,1,1,1,37,2,5,1,false
13,4,1,0,1,0,2,2,37,3,9,0,false
3,1,0,0,0,1,0,0,0,1,8,0,false
3,2,0,0,0,1,1,0,45,2,8,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
10,6,2,0,0,6,3,7,45,2,8,1,false
4,1,2,0,0,0,1,0,45,2,7,0,false
3,1,0,0,0,0,0,0,45,2,4,0,false
16,8,2,0,1,0,1,7,45,3,13,0,false
3,1,0,0,0,1,0,1,45,2,10,0,false
11,4,0,0,1,0,5,1,45,3,10,2,false
1,1,0,0,0,0,12,0,45,1,4,0,false
3,1,0,0,0,0,0,0,0,1,5,0,false
4,3,0,0,0,2,0,1,45,3,8,0,false
8,2,3,0,0,0,0,1,37,1,2,0,false
9,4,4,0,0,2,1,0,0,1,7,0,false
3,1,0,0,0,1,0,1,37,2,3,0,false
3,1,0,0,0,0,0,0,45,2,5,0,false
3,1,0,0,0,1,0,0,45,2,4,0,false
12,4,5,0,0,1,1,3,45,4,9,2,false
3,1,0,0,0,1,1,1,45,3,5,0,false
4,1,0,0,0,0,0,5,45,2,7,0,false
5,3,2,0,0,0,7,2,45,2,8,1,false
5,7,1,0,0,1,2,0,45,2,4,0,false
4,2,0,0,0,2,2,0,45,2,6,0,false
3,2,0,0,0,1,0,1,37,1,2,0,false
3,1,0,0,0,1,0,0,45,3,6,0,false
1,1,0,0,0,0,2,0,45,3,8,0,false
1,1,0,0,0,0,2,0,45,2,5,0,false
3,1,0,0,0,0,0,0,45,1,3,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
20,8,7,0,0,0,10,13,45,3,13,4,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,2,0,45,2,6,0,false
3,1,0,0,0,0,0,0,45,2,5,0,false
2,1,0,0,0,0,1,0,45,2,6,0,false
3,1,0,0,0,1,0,0,45,2,6,0,false
3,1,0,0,0,0,0,0,45,2,5,0,false
3,1,0,0,0,0,1,0,37,2,5,0,false
3,1,0,0,0,1,0,0,45,2,6,0,false
3,1,0,0,0,0,2,1,45,3,13,0,false
3,1,0,0,0,0,5,0,37,3,9,0,false
3,1,0,0,0,1,0,0,37,2,3,0,false
3,1,0,0,0,1,0,1,45,2,7,0,false
3,1,0,0,0,1,3,0,0,1,5,0,false
3,1,0,0,0,1,0,0,37,2,3,0,false
4,2,0,0,0,1,0,0,0,2,7,0,false
3,1,0,0,0,1,4,0,45,3,8,0,false
3,2,0,0,0,1,0,0,45,2,6,0,false
22,6,2,0,0,0,0,1,37,2,3,3,false
6,2,2,0,0,1,0,0,45,3,6,0,false
5,3,0,0,0,0,0,1,45,2,6,0,false
3,1,0,0,0,1,0,0,45,3,13,0,false
8,8,4,1,0,1,2,2,45,2,6,1,false
3,2,0,0,0,1,0,0,37,1,2,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
3,1,0,0,0,1,1,0,0,1,4,0,false
1,1,0,0,0,0,2,0,45,2,5,0,false
7,1,0,0,0,0,1,6,45,3,8,0,false
16,1,1,0,0,1,1,1,45,2,6,46,false
1,1,0,0,0,0,0,0,45,3,8,0,false
3,1,0,0,0,1,0,0,0,1,8,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,0,0,45,2,5,0,false
18,5,5,1,0,0,1,1,37,1,2,4,false
7,2,2,0,0,1,1,1,45,1,3,2,false
1,1,0,0,0,0,0,0,45,3,6,0,false
4,2,0,0,0,0,0,2,37,2,5,0,false
4,2,0,0,0,2,2,0,0,1,8,0,false
3,1,0,0,0,1,1,0,45,2,6,0,false
20,8,6,0,0,3,0,3,37,2,2,1,false
6,3,2,0,0,2,1,0,45,1,4,0,false
3,1,0,0,0,1,0,0,45,3,6,0,false
3,2,0,0,0,1,0,0,37,1,2,0,false
3,1,0,0,0,1,0,0,45,1,3,0,false
3,1,0,0,0,1,0,0,45,2,4,0,false
4,4,0,0,0,0,0,1,0,1,4,0,false
9,5,3,0,0,3,1,6,37,3,9,2,false
4,2,0,0,0,2,1,0,37,3,9,0,false
46,16,27,0,0,0,2,1,37,2,6,2,false
3,1,0,0,0,0,0,0,0,1,4,0,false
3,2,0,0,0,0,15,0,0,1,7,0,false
6,2,2,0,0,0,0,2,0,1,5,0,false
4,2,0,0,0,2,0,0,37,2,5,0,false
3,1,0,0,0,1,0,0,37,2,2,0,false
3,1,0,0,0,1,0,5,45,2,7,0,false
7,3,1,0,0,0,1,3,45,2,6,0,false
20,10,4,0,0,0,1,0,37,2,4,0,false
3,1,0,0,0,1,2,0,0,1,4,0,false
3,1,1,0,0,0,1,0,45,3,8,0,false
3,1,0,0,0,1,0,0,45,2,5,0,false
3,1,1,0,0,0,0,0,45,1,5,0,false
3,1,1,0,0,0,0,0,0,1,8,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
10,4,4,0,0,1,8,4,45,2,6,1,false
3,1,0,0,0,0,0,0,0,1,4,0,false
6,3,1,0,0,2,2,0,45,2,7,0,false
7,3,0,0,0,2,0,2,45,3,8,0,false
4,2,1,0,0,1,0,1,37,3,6,0,false
4,1,0,0,0,0,0,1,0,1,8,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
4,2,1,0,0,0,4,1,45,3,10,0,false
1,1,0,0,0,0,2,0,37,2,2,0,false
3,1,0,0,0,1,0,0,45,3,7,0,false
11,2,1,0,0,1,0,13,37,3,6,7,false
3,1,0,0,0,1,0,0,0,1,4,0,false
2,1,0,0,0,0,0,0,0,2,7,0,false
14,4,5,0,0,0,1,2,37,1,2,5,false
3,1,0,0,0,0,0,0,45,2,5,0,false
3,2,0,0,0,0,0,1,37,2,3,0,false
5,1,1,0,0,1,0,0,45,2,4,0,false
3,1,0,0,0,0,3,0,45,2,7,1,false
6,3,3,0,0,1,1,0,0,1,6,0,false
4,1,1,0,0,0,0,1,45,2,7,0,false
3,1,0,0,0,0,0,0,45,3,7,0,false
11,3,1,0,1,0,0,1,37,2,3,1,false
3,1,0,0,0,1,0,0,0,1,7,0,false
3,1,1,0,0,0,0,0,37,2,4,0,false
3,1,0,0,0,1,0,0,45,2,4,0,false
3,1,0,0,0,1,0,0,0,2,9,0,false
1,1,0,0,0,0,1,0,45,3,8,0,false
19,8,7,1,0,0,1,4,37,2,3,4,false
4,1,0,0,0,1,0,0,45,2,5,0,false
3,1,0,0,0,1,0,0,0,1,6,0,false
6,4,1,1,0,3,4,0,37,2,3,0,false
10,4,4,0,0,1,7,1,45,3,11,1,false
1,1,0,0,0,0,1,0,45,1,4,0,false
15,10,2,0,0,4,0,3,37,1,2,2,false
11,4,2,0,0,1,1,0,37,2,6,0,false
10,5,2,0,0,2,2,0,37,2,3,3,false
1,1,0,0,0,0,0,0,45,3,8,0,false
3,1,0,0,0,1,0,4,45,2,6,0,false
1,1,0,0,0,0,1,0,45,3,8,0,false
3,1,0,0,0,1,1,2,45,2,7,0,false
3,1,0,0,0,1,0,0,45,3,13,0,false
3,1,0,0,0,1,0,0,37,1,2,0,false
1,1,0,0,0,0,1,0,45,1,4,0,false
3,1,0,0,0,0,0,2,0,1,6,0,false
6,4,0,0,0,4,2,0,45,2,6,3,false
5,1,2,0,0,0,0,0,45,3,8,0,false
3,1,0,0,0,1,0,1,37,3,6,0,false
3,1,1,0,0,0,3,0,45,3,8,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
13,5,6,0,0,2,3,4,45,3,8,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,0,0,0,0,1,4,0,false
4,1,2,0,0,0,4,0,45,3,8,0,false
19,10,7,0,0,1,2,7,37,1,2,2,false
1,1,0,0,0,0,1,0,45,3,8,0,false
3,1,0,0,0,0,1,1,45,3,5,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,0,0,45,2,6,0,false
22,2,2,1,0,1,1,3,45,2,6,5,false
3,1,0,0,0,1,0,0,37,2,5,0,false
4,1,0,0,0,0,0,1,0,1,8,0,false
8,2,0,0,1,2,1,0,37,2,3,2,false
3,1,0,0,0,1,4,0,45,3,10,0,false
3,1,1,0,0,0,0,0,37,2,3,0,false
3,1,0,0,0,1,0,0,37,2,3,0,false
3,1,0,0,0,0,0,0,45,3,13,0,false
5,1,0,0,0,0,0,0,45,4,8,0,false
3,1,0,0,0,0,0,0,45,3,7,0,false
3,1,0,0,0,1,0,0,45,2,8,0,false
10,2,1,0,1,1,0,5,0,1,8,0,false
8,5,3,0,0,1,13,3,45,3,8,2,false
29,14,13,0,0,1,4,1,37,2,3,0,false
7,1,5,0,0,0,1,0,45,3,6,0,false
3,1,0,0,0,1,0,1,37,3,6,0,false
3,1,0,0,0,1,0,0,45,1,3,0,false
5,3,1,0,0,2,12,3,45,3,10,1,false
3,1,1,0,0,0,1,0,0,1,6,0,false
2,1,0,0,0,0,1,0,45,2,6,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
3,1,0,0,0,1,1,3,45,1,5,0,false
3,2,0,0,0,1,1,0,0,1,5,1,false
1,1,0,0,0,0,0,0,45,3,8,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
3,1,0,0,0,1,0,5,45,2,7,1,false
9,1,1,0,1,1,0,3,0,1,5,0,false
4,1,1,0,0,0,1,1,45,3,11,0,false
3,2,0,0,0,1,0,0,45,3,10,0,false
3,1,0,0,0,1,0,1,45,2,7,0,false
14,3,1,2,2,2,2,0,45,3,10,2,false
3,2,0,0,0,1,1,0,37,2,6,0,false
10,5,0,0,0,0,2,2,45,2,6,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,2,0,1,0,0,1,2,0,1,8,0,false
3,1,0,0,0,1,0,0,37,1,2,0,false
6,3,1,0,0,0,0,1,45,2,8,0,false
3,1,0,0,0,0,0,0,45,2,5,0,false
3,1,0,0,0,1,1,1,45,1,4,0,false
3,1,0,0,0,0,0,0,0,1,5,0,false
3,1,0,0,0,0,0,0,0,1,4,0,false
6,1,0,0,0,0,2,0,37,1,2,0,false
5,4,1,0,0,2,2,1,37,3,6,0,false
26,5,14,2,0,1,1,3,0,2,13,0,false
3,1,1,0,0,0,0,0,37,2,3,0,false
3,1,0,0,0,1,0,0,0,1,6,0,false
6,8,1,0,0,3,0,0,45,2,4,0,false
3,1,0,0,0,1,0,0,0,1,5,0,false
3,1,0,0,0,1,4,0,0,1,5,0,false
3,1,0,0,0,1,1,0,45,2,6,0,false
3,4,0,0,0,1,6,1,45,3,11,0,false
6,2,1,0,0,2,1,3,45,2,6,2,false
3,1,0,0,0,1,0,1,45,2,7,0,false
3,1,0,0,0,0,11,1,45,2,6,0,false
3,2,0,0,0,1,8,0,37,2,6,0,false
4,1,1,0,0,1,0,4,45,2,7,0,false
3,4,0,0,0,1,2,0,45,2,6,1,false
14,4,2,0,1,0,0,3,0,1,8,0,false
9,3,2,0,0,0,0,3,37,2,5,0,false
1,1,0,0,0,0,3,0,45,3,8,0,false
2,1,0,0,0,0,1,0,37,2,6,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
16,6,6,0,0,1,1,0,0,1,8,4,false
4,1,1,0,0,0,0,2,45,2,6,0,false
5,1,1,0,0,1,0,2,0,1,7,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
16,5,1,0,2,0,0,3,37,3,9,1,false
3,1,0,0,0,1,1,0,0,1,8,0,false
3,1,0,0,0,1,0,0,45,3,7,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
9,3,0,0,1,1,0,2,45,2,5,1,false
45,14,16,4,1,2,1,1,45,2,7,1,false
3,1,0,0,0,1,0,0,45,3,11,0,false
22,12,5,0,0,3,2,6,45,3,8,1,false
3,1,0,0,0,1,0,1,45,2,7,0,false
3,1,0,0,0,1,4,0,45,2,8,0,false
3,1,0,0,0,1,0,2,37,3,6,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
7,1,0,0,0,0,1,5,37,1,2,0,false
3,1,0,0,0,0,0,0,0,1,5,0,false
7,1,1,0,0,1,0,3,37,2,4,0,false
3,1,0,0,0,1,0,1,45,2,7,0,false
3,1,0,0,0,1,44,0,45,3,13,0,false
3,1,0,0,0,1,8,0,45,1,4,0,false
3,1,0,0,0,1,0,0,0,1,6,0,false
2,1,0,0,0,0,0,0,45,1,4,0,false
4,2,0,1,0,1,0,2,0,1,8,0,false
3,1,0,0,0,1,0,0,45,3,13,0,false
3,1,0,0,0,1,0,0,37,2,2,0,false
3,1,0,0,0,1,9,0,45,3,10,0,false
3,6,0,0,0,0,8,1,45,3,11,0,false
3,1,0,0,0,1,0,1,37,2,3,0,false
3,1,0,0,0,1,0,1,45,3,13,0,false
25,1,7,0,0,0,1,0,45,1,3,19,false
3,2,0,0,0,1,0,0,45,2,5,0,false
4,2,0,0,0,0,0,1,37,2,2,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
3,1,0,0,0,1,0,1,37,3,6,0,false
12,5,3,0,1,0,1,1,45,1,5,2,false
6,5,0,0,0,3,3,0,45,3,11,2,false
21,8,6,0,0,1,1,5,45,2,6,1,false
3,1,0,0,0,1,0,0,45,1,4,0,false
2,1,0,0,0,0,0,0,37,2,3,0,false
4,1,0,0,0,1,0,2,45,2,6,0,false
3,1,0,0,0,1,1,0,37,2,6,0,false
3,1,0,0,0,1,174,0,45,3,8,0,false
4,1,0,0,0,0,1,0,37,2,4,0,false
4,4,0,0,0,2,1,0,37,2,6,0,false
10,3,1,0,1,0,0,0,45,2,9,1,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,0,0,2,37,2,4,0,false
3,1,0,0,0,1,0,0,37,2,3,1,false
11,6,6,0,0,2,4,6,45,2,8,2,false
3,1,1,0,0,0,0,0,37,2,4,0,false
1,1,0,0,0,0,1,0,45,2,7,0,false
1,1,0,0,0,0,1,0,0,1,4,0,false
4,1,0,0,0,0,0,1,45,3,13,0,false
6,2,0,0,0,0,1,1,45,2,5,0,false
3,1,0,0,0,1,1,1,37,2,4,0,false
3,1,0,0,0,1,0,0,45,1,4,0,false
3,1,0,0,0,1,1,0,45,2,8,0,false
5,5,0,0,0,0,1,4,45,3,10,0,false
6,4,1,0,0,3,0,4,45,2,8,2,false
4,2,0,0,0,2,1,0,37,2,3,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
4,2,2,0,0,0,0,1,37,2,5,0,false
3,1,0,0,0,1,0,0,45,2,6,0,false
3,1,0,0,0,1,0,3,45,2,7,0,false
7,6,4,5,0,2,1,0,45,2,8,2,false
3,1,0,0,0,0,0,0,37,2,3,0,false
3,1,0,0,0,0,0,0,0,1,4,0,false
3,1,0,0,0,1,0,1,45,2,4,0,false
2,1,0,0,0,0,1,0,45,2,6,0,false
3,1,0,0,0,0,0,0,45,2,5,0,false
3,1,0,0,0,1,3,3,0,2,13,0,false
3,1,0,0,0,1,25,0,45,3,13,0,false
3,1,0,0,0,1,2,0,45,1,4,0,false
6,1,1,0,0,1,1,3,45,2,6,2,false
3,1,0,0,0,1,1,0,37,2,5,0,false
29,10,6,0,3,1,0,3,37,2,3,0,false
3,1,0,0,0,1,2,0,45,3,7,0,false
5,3,0,0,0,3,3,0,45,2,7,0,false
5,2,2,0,0,1,1,0,37,2,3,0,false
24,12,3,0,1,8,1,3,45,2,7,4,false
3,1,0,0,0,0,0,0,37,1,2,0,false
3,1,0,0,0,1,13,1,45,3,8,0,false
3,1,0,0,0,1,0,0,45,1,4,0,false
3,1,0,0,0,0,1,2,37,2,4,0,false
8,2,0,1,1,1,1,1,37,2,4,2,false
3,1,0,0,0,0,0,1,37,2,4,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,0,1,45,3,13,0,false
3,1,1,0,0,0,0,0,37,2,2,0,false
40,11,9,0,3,1,2,4,45,3,11,5,false
3,2,0,0,0,1,1,0,37,1,2,0,false
9,5,2,0,0,3,2,0,37,2,6,1,false
35,10,7,1,0,2,1,1,45,2,6,9,false
5,3,0,0,0,3,3,3,45,3,8,1,false
1,1,0,0,0,0,1,0,45,3,6,0,false
1,1,0,0,0,0,0,0,45,2,5,0,false
3,1,0,0,0,1,0,0,45,2,4,0,false
9,2,0,0,1,1,1,2,45,3,7,1,false
23,5,3,0,0,1,1,3,0,1,6,1,false
3,2,0,0,0,1,0,0,0,1,5,1,false
3,1,0,0,0,1,4,0,45,3,8,0,false
7,2,3,0,0,0,4,0,45,3,8,0,false
4,1,0,0,0,0,1,2,45,3,13,0,false
4,2,0,0,0,0,0,2,37,2,2,0,false
1,1,0,0,0,0,5,0,45,2,5,0,false
3,1,0,0,0,1,0,0,45,1,4,0,false
5,1,2,0,0,0,0,0,45,4,9,2,false
24,5,0,0,1,0,3,8,45,3,11,0,false
6,6,1,0,0,1,1,1,45,2,6,4,false
3,1,0,0,0,0,0,1,0,1,4,0,false
3,1,0,0,0,0,0,0,45,2,5,0,false
4,4,0,0,0,0,1,5,45,2,5,0,false
5,3,1,0,0,0,1,3,45,3,11,0,false
3,1,0,0,0,1,2,0,0,1,5,0,false
1,1,0,0,0,0,1,0,37,2,2,0,false
25,8,0,0,0,0,1,8,45,2,6,0,false
3,1,0,0,0,1,0,1,37,2,5,0,false
2,1,0,0,0,0,0,0,37,2,3,0,false
3,1,0,0,0,0,0,3,45,2,7,0,false
8,1,0,0,1,0,0,4,0,1,8,0,false
5,2,2,1,0,1,0,0,37,2,3,0,false
3,1,0,0,0,1,2,0,37,2,3,0,false
3,2,0,0,0,1,5,0,37,2,6,0,false
3,1,0,0,0,1,0,1,45,3,13,0,false
28,9,7,0,0,3,0,5,37,2,3,0,false
1,1,0,0,0,0,2,0,45,4,8,0,false
1,1,0,0,0,0,1,0,45,1,4,0,false
3,3,0,0,0,0,5,1,45,3,11,0,false
5,2,1,0,0,0,3,1,37,2,3,1,false
3,1,0,0,0,1,0,0,45,3,11,0,false
3,1,0,0,0,1,1,0,45,3,11,0,false
3,1,0,0,0,1,0,0,45,1,4,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
11,5,3,0,0,1,2,2,45,3,8,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
3,1,1,0,0,0,2,0,45,1,4,0,false
4,1,0,0,0,0,0,2,37,3,6,0,false
1,1,0,0,0,0,1,0,37,2,3,0,false
3,2,0,0,0,1,0,0,45,3,13,0,false
14,8,3,1,0,2,0,0,37,2,6,0,false
1,1,0,0,0,0,5,0,37,2,3,0,false
8,3,2,0,0,0,1,5,45,2,8,0,false
3,1,1,0,0,0,0,0,37,2,2,0,false
3,1,0,0,0,1,0,0,37,3,9,0,false
3,1,0,0,0,0,1,1,45,3,13,0,false
9,4,2,0,0,2,1,0,37,1,2,0,false
3,1,0,0,0,1,0,0,45,2,4,0,false
11,5,7,0,0,0,1,9,45,2,8,2,false
4,3,1,0,0,2,1,0,0,2,5,0,false
3,3,0,0,0,1,0,0,45,1,3,0,false
3,2,0,0,0,1,27,1,0,1,5,0,false
3,1,0,0,0,1,0,0,45,1,3,0,false
7,2,3,0,0,0,1,3,37,1,2,2,false
3,1,0,0,0,0,1,0,45,2,6,1,false
3,1,0,0,0,1,0,1,37,3,6,0,false
25,5,3,0,1,0,4,14,45,3,11,2,false
3,1,1,0,0,0,0,0,45,2,5,0,false
57,26,9,0,1,6,1,27,45,3,11,13,false
7,2,2,0,0,0,2,0,37,2,2,2,false
3,1,0,0,0,0,0,1,37,2,5,0,false
20,9,12,3,0,2,1,6,0,2,9,3,false
3,1,0,0,0,0,1,1,45,3,5,0,false
4,3,0,0,0,0,0,2,0,2,9,0,false
1,1,0,0,0,0,7,0,45,3,6,0,false
12,7,4,0,0,4,0,1,37,1,2,4,false
4,1,0,0,0,0,0,2,45,3,13,0,false
3,2,0,0,0,0,2,1,0,1,7,0,false
3,1,0,0,0,1,0,0,45,3,11,0,false
5,1,1,0,0,1,1,3,37,2,2,0,false
3,1,1,0,0,0,1,0,37,2,3,0,false
3,1,0,0,0,1,0,0,45,1,4,0,false
3,1,0,0,0,1,0,0,45,3,7,0,false
5,2,2,0,0,1,0,0,37,2,3,1,false
3,1,0,0,0,1,1,0,37,2,3,0,false
3,1,1,0,0,0,0,0,37,2,2,0,false
5,3,2,2,0,2,1,1,45,3,8,0,false
5,1,0,0,0,0,1,0,37,2,4,0,false
10,2,1,0,1,1,14,0,0,1,7,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
5,2,0,0,0,2,0,3,45,3,11,0,false
1,1,0,0,0,0,0,0,45,3,8,0,false
13,7,5,0,0,2,0,0,37,2,2,0,false
10,3,1,3,1,0,0,2,45,2,7,4,false
19,8,5,1,1,1,1,1,45,3,8,1,false
1,1,0,0,0,0,2,0,45,1,4,0,false
16,10,6,0,0,4,1,1,45,3,11,1,false
3,1,0,0,0,1,0,0,37,2,5,0,false
3,1,0,0,0,1,2,0,0,1,5,0,false
12,2,6,0,0,0,1,3,37,2,4,0,false
6,2,0,0,0,0,0,2,37,2,3,0,false
7,2,2,0,0,2,0,3,37,2,2,0,false
3,1,1,0,0,0,3,0,45,3,10,0,false
12,7,4,0,0,3,1,0,37,3,6,0,false
3,1,0,0,0,1,1,0,45,2,8,1,false
3,1,0,0,0,0,0,0,0,1,6,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,1,0,45,1,4,0,false
11,2,1,0,1,0,0,3,45,2,6,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
9,7,2,0,0,2,4,2,37,3,6,0,false
11,4,4,0,0,1,0,2,0,2,6,1,false
3,1,0,0,0,1,0,0,45,2,5,0,false
3,1,0,0,0,1,0,1,45,2,7,0,false
8,1,0,0,1,1,0,4,0,1,8,0,false
3,1,0,0,0,1,2,1,37,2,4,0,false
3,1,0,0,0,1,0,0,45,2,5,0,false
4,2,0,0,0,2,44,0,45,2,6,0,false
4,1,1,0,0,1,1,1,45,2,4,0,false
3,1,0,0,0,1,0,0,37,2,3,0,false
3,1,0,0,0,1,0,2,37,2,4,0,false
1,1,0,0,0,0,3,0,45,2,5,0,false
3,1,0,0,0,0,0,0,45,1,4,0,false
14,7,1,0,1,5,0,1,37,2,3,5,false
3,3,0,0,0,0,10,4,45,3,13,1,false
3,1,0,0,0,1,0,0,45,2,4,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,0,1,45,2,7,0,false
3,1,0,0,0,1,0,0,45,3,13,0,false
3,1,0,0,0,0,0,3,45,2,7,0,false
3,1,0,0,0,0,0,1,45,2,7,0,false
18,4,2,0,1,2,5,2,45,2,5,1,false
5,2,1,0,0,1,3,1,37,1,2,2,false
4,1,1,0,0,0,0,0,37,2,6,0,false
9,2,1,0,1,1,0,0,37,3,9,1,false
2,1,0,0,0,0,0,0,37,1,2,0,false
8,6,4,0,0,1,2,3,45,3,13,0,false
7,4,4,0,0,1,1,4,37,1,2,0,false
3,1,0,0,0,1,1,0,45,2,6,0,false
9,2,1,0,1,1,1,3,45,2,5,1,false
3,1,0,0,0,1,0,1,37,3,6,0,false
3,1,0,0,0,1,0,1,45,3,13,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
5,2,0,0,0,2,0,3,45,3,11,0,false
11,4,3,0,0,4,0,1,37,2,3,1,false
18,7,1,0,1,2,1,5,45,3,11,2,false
3,1,0,0,0,1,0,0,0,1,4,0,false
1,1,0,0,0,0,0,0,45,3,6,0,false
4,2,1,0,0,0,0,0,45,2,6,0,false
5,1,3,0,0,0,2,0,45,3,10,0,false
3,1,0,0,0,1,0,0,45,2,6,0,false
3,1,0,0,0,0,3,1,37,2,3,0,false
3,1,0,0,0,0,0,0,0,1,6,0,false
3,1,0,0,0,0,0,0,0,1,5,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
1,1,0,0,0,0,2,0,45,1,4,0,false
3,2,0,0,0,0,38,1,45,3,11,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,0,1,37,3,6,0,false
3,1,0,0,0,1,1,0,45,3,11,0,false
3,2,0,0,0,0,2,1,0,1,6,0,false
3,1,0,0,0,1,0,1,37,2,5,0,false
9,1,0,0,1,1,0,2,37,3,9,0,false
