release,method,path,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.0.0,subscribe,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,3,1,0,0,0,0,0,1,4,1,3,0,false
4.1.0,getNextEnsembleChange,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,9,2,1,1,0,2,1,0,196,3,5,1,false
4.1.0,adjustTopicSeqIdForPublish,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,18,3,4,1,0,1,1,9,196,1,2,0,false
4.1.0,operationComplete,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ConnectCallback.java,34,10,2,4,0,2,0,6,196,1,1,5,false
4.0.0,getAvailableBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,29,2,1,0,0,0,1,1,4,2,5,2,false
4.1.0,setClientTcpNoDelay,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,4,1,0,0,0,1,0,0,225,2,3,0,false
4.1.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,3,1,0,0,0,0,0,17,196,1,3,0,false
4.1.0,getRegion,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,5,0,196,1,1,0,false
4.0.0,main,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,13,3,1,0,0,0,0,9,4,3,5,0,false
4.0.0,releaseTopic,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,3,1,0,0,0,0,1,1,4,2,3,0,false
4.1.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,9,2,1,0,0,1,0,2,196,2,2,0,false
4.1.0,addEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,4,1,0,0,0,0,0,0,84,1,1,0,false
4.0.0,usePage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,3,1,0,0,0,0,3,0,4,2,2,0,false
4.0.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,5,2,1,0,0,0,2,2,131,2,5,3,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,11,1,0,0,0,0,0,26,4,2,3,0,false
4.0.0,getNextEnsembleChange,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,9,2,1,1,0,2,1,0,4,3,6,1,false
4.1.0,getNumOpenLedgers,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,3,1,0,0,0,1,0,0,84,3,6,0,false
4.0.0,initializeHandlers,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,10,1,2,0,0,0,1,3,4,1,3,0,false
4.0.0,finish,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,5,1,0,1,0,0,2,2,4,1,2,2,false
4.1.0,getResponseForException,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,3,1,0,0,0,1,0,1,196,1,1,0,false
4.1.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,9,2,0,0,1,0,0,0,204,2,4,1,false
4.1.0,addActiveLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,1,1,0,0,0,0,0,0,204,2,2,0,false
4.0.0,getOutstandingRequests,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,3,1,0,0,0,1,1,0,4,3,7,0,false
4.1.0,errorOutOutstandingEntries,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,8,3,0,0,0,0,1,2,196,3,10,0,false
4.1.0,getLocalComponent,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,0,1,196,1,1,0,false
4.1.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,11,3,0,1,0,1,0,3,204,3,4,2,false
4.1.0,checkTopic,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,3,2,0,0,0,1,1,1,0,1,1,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/MessageConsumeCallback.java,6,1,2,1,0,0,0,8,4,1,3,0,false
4.1.0,deleteSubscriptionState,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,1,1,0,0,0,0,2,0,196,1,4,0,false
4.1.0,hasLedgerId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,0,1,196,1,1,0,false
4.0.0,curry,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,11,1,0,0,0,1,0,1,4,2,3,0,false
4.0.0,readSubscriptions,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,1,1,0,0,0,0,1,0,4,2,3,0,false
4.1.0,hasRegion,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,4,0,196,1,1,0,false
4.0.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,3,1,0,0,0,0,0,19,40,2,5,0,false
4.1.0,halt,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,3,1,0,0,0,0,1,0,196,1,3,0,false
4.0.0,pickDirs,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,3,1,0,0,0,1,1,0,4,2,6,0,false
4.0.0,setMasterKey,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,3,1,1,0,0,0,2,0,4,2,4,0,false
4.0.0,readEntryComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,1,1,0,0,0,0,3,0,4,2,2,0,false
4.1.0,pressKeyToContinue,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,9,3,2,0,0,2,1,0,0,1,1,1,false
4.1.0,newBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,1,2,196,1,1,0,false
4.1.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,33,9,6,1,1,0,0,4,196,1,4,9,false
4.1.0,getZkAvailableBookiesPath,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,3,1,0,1,0,1,0,1,225,2,2,0,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,5,2,0,0,0,0,1,0,4,3,8,1,false
4.1.0,ensureSeqIdExistsForTopic,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,12,3,3,0,0,3,3,3,196,1,2,0,false
4.0.0,getEntriesPerPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,3,1,0,0,0,1,1,0,4,2,6,0,false
4.0.0,addDeliveryPtr,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,4,1,1,0,0,0,2,1,4,2,3,0,false
4.0.0,openNewChannel,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,3,1,0,0,0,0,1,1,4,2,8,0,false
4.1.0,permanentErrorOnSend,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,3,1,0,0,0,0,0,1,196,1,2,0,false
4.1.0,tokenize,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,8,3,1,0,0,1,1,0,0,1,1,0,false
4.0.0,equals,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,4,3,1,0,0,1,0,2,4,2,2,2,false
4.1.0,close,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,3,1,0,0,0,0,0,0,196,1,1,0,false
4.1.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,1,1,0,0,0,0,1,0,56,1,2,0,false
4.1.0,process,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,2,1,0,0,0,0,0,0,0,2,2,0,false
4.1.0,messageReceived,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,35,3,5,1,1,2,0,1,196,3,10,1,false
4.1.0,readFromZooKeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,8,1,5,0,0,1,1,2,91,1,1,1,false
4.0.0,main,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,23,4,9,2,0,1,1,12,4,3,10,0,false
4.0.0,getFile,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,3,1,0,0,0,1,1,0,4,2,4,0,false
4.1.0,onFirstLocalSubscribe,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,14,1,0,0,0,0,0,0,196,1,3,0,false
4.0.0,addComplete,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,3,2,0,0,0,0,0,1,4,2,3,0,false
4.1.0,getBookieRecoveryPasswd,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,3,1,0,0,0,1,0,0,225,2,3,0,false
4.1.0,exceptionCaught,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,15,5,1,1,0,3,0,3,196,3,10,2,false
4.1.0,safeCreateComplete,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,34,5,6,2,0,3,0,15,196,1,3,7,false
4.1.0,stopDelivery,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,19,3,3,3,0,0,0,0,196,1,4,2,false
4.0.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,3,1,0,0,0,0,4,4,4,2,8,0,false
4.1.0,uncaughtException,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,4,1,0,1,0,0,0,0,196,1,1,1,false
4.0.0,getEnsemble,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,3,1,0,1,0,1,2,0,4,3,6,1,false
4.1.0,removeEntryLog,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,21,4,2,1,2,2,1,1,196,3,12,2,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,51,9,2,5,2,6,0,14,4,2,8,5,false
4.0.0,getFromTable,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,7,2,1,0,0,2,1,0,4,2,6,0,false
4.1.0,getCurrentLogId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,3,1,0,0,0,1,1,0,196,3,12,0,false
4.1.0,operationComplete,hedwig-client/src/main/java/org/apache/hedwig/client/netty/WriteCallback.java,26,9,3,4,0,1,0,4,196,1,1,5,false
4.1.0,writeToZooKeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,21,4,5,1,1,0,1,2,91,1,1,2,false
4.1.0,addLedgerSize,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,10,2,5,0,0,0,1,0,196,3,12,0,false
4.1.0,getTxnId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,4,0,196,1,1,0,false
4.1.0,hasShouldClaim,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,4,0,196,1,1,0,false
4.1.0,lostTopic,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,3,1,0,0,0,0,0,1,196,1,3,0,false
4.0.0,logErrorAndReattemptRead,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,7,1,2,2,0,1,1,3,4,2,3,3,false
4.1.0,hasStopped,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,3,1,0,0,0,1,1,0,226,1,1,0,false
4.1.0,getLinkCount,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,43,10,13,1,1,2,0,2,90,1,1,2,false
4.0.0,handleSubscribeResponse,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,31,7,5,4,0,0,0,6,4,3,5,3,false
4.1.0,getTopics,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,3,1,0,0,0,1,2,0,0,2,2,0,false
4.1.0,createLogId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,14,3,3,2,0,0,4,2,196,3,12,1,false
4.0.0,notifyListenersAndAddToOwnedTopics,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,42,2,2,0,0,0,1,0,4,2,3,0,false
4.0.0,hashCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,3,1,0,1,0,1,0,0,4,3,8,0,false
4.1.0,parseLayout,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,26,6,6,4,1,1,1,1,204,1,1,1,false
4.0.0,loadConfFile,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,14,3,0,3,1,0,1,0,4,3,10,1,false
4.1.0,getTriedServersCount,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,1,0,196,1,1,0,false
4.1.0,showTopics,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,5,1,1,0,0,0,1,1,0,1,1,0,false
4.1.0,hasMsg,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,1,1,196,1,1,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,3,1,0,0,0,0,0,1,4,1,2,0,false
4.1.0,setStartDeliveryRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,5,1,2,0,0,1,0,1,196,1,1,0,false
4.1.0,makeShellPath,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,27,5,6,2,1,2,4,0,90,1,1,3,false
4.1.0,readEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,3,1,0,0,0,1,0,1,84,1,1,0,false
4.0.0,main,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,25,5,4,3,2,0,0,1,4,1,3,0,false
4.1.0,getSerializedSize,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,49,14,19,1,0,2,1,25,196,1,1,15,false
4.1.0,stop,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,1,1,0,0,0,0,0,0,196,1,2,0,false
4.0.0,logger,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,3,1,0,0,0,1,0,2,4,2,3,0,false
4.0.0,main,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,17,2,6,2,0,0,0,9,4,2,4,4,false
4.1.0,setBookieRecoveryDigestType,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,4,1,0,0,0,1,0,0,225,2,3,0,false
4.1.0,loadConf,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,4,1,0,0,0,0,1,1,196,1,2,0,false
4.0.0,retrySubscribeRequest,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,4,2,0,0,0,1,3,4,4,1,3,0,false
4.1.0,safeProcessResult,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,8,2,1,1,0,1,0,4,196,1,3,1,false
4.0.0,setMessageHandler,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,13,7,1,2,0,0,0,1,4,3,5,2,false
4.0.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,5,1,1,0,0,0,1,1,4,2,8,0,false
4.1.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,19,1,1,0,0,0,2,3,196,3,6,0,false
4.1.0,containsActiveLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,1,1,0,0,0,0,0,0,204,2,2,0,false
4.1.0,run,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,3,1,0,0,0,0,0,4,0,1,1,0,false
4.1.0,getRangesCount,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,1,0,196,1,1,0,false
4.1.0,waitForComplete,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,5,2,0,0,0,0,1,0,0,1,2,0,false
4.0.0,readLastConfirmedComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,9,2,2,0,0,0,0,0,4,2,8,0,false
4.1.0,run,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,5,2,0,1,0,0,0,0,196,1,1,0,false
4.1.0,getReadAheadCount,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,3,1,0,0,0,1,0,0,196,1,2,0,false
4.0.0,getLedgerPasswd,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,3,1,0,0,0,1,1,0,4,2,5,0,false
4.1.0,getDescriptor,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,1,0,196,1,1,0,false
4.1.0,setCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,3,1,1,0,0,0,0,0,196,2,2,0,false
4.1.0,asyncCloseSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,26,3,4,2,0,0,2,0,196,1,4,2,false
4.1.0,readLastConfirmedDataComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,13,3,3,0,0,0,0,1,196,3,6,0,false
4.1.0,getZkTimeout,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,3,1,0,0,0,1,1,0,196,1,2,0,false
4.0.0,getMaximumMessageSize,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,3,1,0,1,0,1,0,0,4,1,2,0,false
4.1.0,hasMsgId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,1,1,196,1,1,0,false
4.1.0,mergeStartDeliveryRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,10,3,3,0,0,1,1,5,196,1,1,2,false
4.1.0,process,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,2,1,0,0,0,0,0,0,196,2,3,0,false
4.1.0,toBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,0,1,196,1,1,2,false
4.0.0,run,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,13,4,4,1,1,0,0,36,4,1,2,2,false
4.0.0,addEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,11,2,3,1,0,1,4,2,4,2,4,0,false
4.1.0,getLedgerId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,3,1,0,0,0,1,0,0,84,1,1,0,false
4.1.0,processPacket,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,1,1,0,0,0,0,1,0,196,1,4,0,false
4.1.0,toString,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,5,1,1,0,0,1,0,0,196,3,12,0,false
4.0.0,getMsg,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,9,2,4,0,0,1,2,0,4,1,2,0,false
4.0.0,sendingFinished,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,12,3,3,1,0,1,1,2,4,2,3,0,false
4.1.0,topicSubscriberPath,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,3,1,0,0,0,1,2,1,0,2,2,0,false
4.1.0,getStartDeliveryHandler,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,3,1,0,0,0,1,0,0,196,1,2,0,false
4.1.0,operationFailed,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,4,1,0,0,0,0,0,2,196,1,1,2,false
4.1.0,operationFinished,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,20,2,0,0,0,0,0,10,196,1,1,0,false
4.1.0,asyncSubUnsub,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,16,5,2,1,0,0,3,5,196,1,4,6,false
4.1.0,consume,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,9,3,2,2,0,0,0,2,196,1,4,0,false
4.0.0,sendResponse,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,13,3,0,0,0,1,2,2,4,3,7,1,false
4.0.0,main,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,25,5,4,3,2,0,0,5,4,2,5,0,false
4.1.0,getName,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,3,1,0,0,0,1,1,0,0,1,1,0,false
4.1.0,getMacCodeLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,3,1,0,0,0,1,0,0,196,1,1,0,false
4.0.0,writeSameEntryBatch,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,14,2,4,6,0,0,1,0,4,2,3,0,false
4.1.0,getDuration,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,3,1,0,0,0,1,2,0,0,3,4,0,false
4.0.0,updateZnodeStatus,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,3,1,1,0,0,0,4,0,4,3,6,0,false
4.1.0,getRemoteComponentsCount,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,3,1,0,0,0,1,0,1,196,1,1,0,false
4.0.0,addCnxn,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,5,1,0,0,0,0,1,0,4,3,7,0,false
4.0.0,validate,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,5,3,0,0,0,0,0,2,4,1,2,1,false
4.1.0,extractMetaFromEntryLog,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,12,2,2,2,1,1,0,3,196,3,12,0,false
4.0.0,tearDown,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,3,1,0,0,0,0,0,1,4,2,3,0,false
4.1.0,getEntriesPerPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,3,1,0,0,0,1,1,0,84,3,6,0,false
4.1.0,doGcEntryLogs,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,32,8,3,2,2,0,1,1,196,3,12,7,false
4.1.0,read,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,3,1,0,1,0,1,2,1,196,1,4,0,false
4.1.0,getPassword,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,3,1,0,0,0,1,1,0,196,1,2,0,false
4.1.0,getMessage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,27,9,8,0,0,2,0,0,196,2,2,0,false
4.0.0,doOps,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,26,2,10,0,0,0,0,1,4,2,4,3,false
4.1.0,getSSLSocketAddress,hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java,3,1,0,0,0,1,0,0,196,1,1,0,false
4.1.0,errorOutReadKey,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,12,1,0,0,0,0,6,0,196,3,10,1,false
4.1.0,getProxyPort,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,3,1,0,0,0,1,1,0,196,1,1,0,false
4.1.0,mergeMessage,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,10,3,3,0,0,1,1,5,196,1,1,2,false
4.1.0,scanMessages,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,3,1,0,0,0,0,0,1,196,1,3,0,false
4.0.0,stopServingSubscriber,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,3,1,0,0,0,0,3,2,4,2,3,0,false
4.1.0,readLog,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,31,6,9,3,2,0,1,0,56,1,2,0,false
4.1.0,createHardLink,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,3,1,0,0,0,0,2,2,90,1,1,0,false
4.1.0,addEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,13,2,3,2,0,1,1,2,196,3,12,2,false
4.1.0,getReplicaIndex,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,4,2,1,1,0,1,0,0,196,1,1,0,false
4.1.0,setReadTimeout,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,4,1,0,0,0,1,0,0,225,2,3,0,false
4.1.0,deliver,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,16,2,0,0,0,0,0,0,196,1,3,1,false
4.1.0,stop,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,22,3,2,0,1,0,0,1,196,1,4,0,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,20,6,3,2,0,2,0,4,4,2,3,3,false
4.0.0,setLastScanErrorTime,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,3,1,1,0,0,0,1,0,4,2,3,0,false
4.0.0,readEntryComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,26,6,4,3,1,2,0,4,4,2,3,1,false
4.0.0,doOps,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,1,1,0,0,0,0,1,0,4,1,2,0,false
4.1.0,getLastLocalSeqIdDelivered,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,3,1,0,0,0,1,0,0,196,1,2,0,false
4.1.0,getPercentile,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkUtils.java,11,3,4,6,0,2,1,0,196,1,1,0,false
4.0.0,getMessageConsumeRetryWaitTime,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,3,1,0,0,0,1,1,0,4,1,2,0,false
